sex,fnlwgt,race,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,education,workclass,,income,age
Female,314209,White,11,Widowed,Adm-clerical,Not-in-family,White,0,0,20,Columbia,Assoc-voc,Private,,<=50K,75
Female,176796,White,9,Divorced,Adm-clerical,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,65
Male,538583,Black,7,Separated,Transport-moving,Not-in-family,Black,3674,0,40,United-States,11th,Private,,<=50K,#NAME?
Female,130408,Black,9,Divorced,Sales,Unmarried,Black,0,0,38,United-States,HS-grad,Private,,<=50K,41
Male,159732,White,10,Never-married,Adm-clerical,Not-in-family,White,0,0,42,United-States,Some-college,Private,,<=50K,#NAME?
Female,110978,Other,10,Divorced,Craft-repair,Other-relative,Other,0,0,40,United-States,Some-college,Private,,<=50K,33
Male,76714,White,15,Never-married,Prof-specialty,Not-in-family,White,0,0,55,United-States,Prof-school,Private,,>50K,28
Male,268700,White,9,Married-civ-spouse,Other-service,Husband,White,0,0,40,United-States,HS-grad,State-gov,,<=50K,59
Female,170525,White,10,Never-married,Adm-clerical,Not-in-family,White,0,0,38,United-States,Some-college,State-gov,,<=50K,40
Male,180138,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,50,Iran,Bachelors,Private,,>50K,41
Male,115076,White,14,Married-civ-spouse,Exec-managerial,Husband,White,0,0,70,United-States,Masters,Local-gov,,>50K,38
Male,115458,White,9,Never-married,Transport-moving,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,23
Male,347890,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Bachelors,Private,,>50K,40
Female,196001,#NAME?,9,Married-civ-spouse,Other-service,Wife,#NAME?,0,0,20,United-States,HS-grad,Self-emp-not-inc,,<=50K,41
Male,273905,White,12,Married-civ-spouse,Protective-serv,Husband,White,0,0,50,United-States,Assoc-acdm,State-gov,,<=50K,24
Male,119156,White,10,Never-married,?,Own-child,White,0,0,20,United-States,Some-college,?,,<=50K,20
Male,179488,White,10,Divorced,Craft-repair,Not-in-family,White,0,1741,40,United-States,Some-college,Private,,<=50K,38
Male,203580,White,9,Married-civ-spouse,Adm-clerical,Husband,White,0,0,35,?,HS-grad,Private,,<=50K,56
Male,236596,White,9,Married-civ-spouse,Adm-clerical,Husband,White,0,0,45,United-States,HS-grad,Private,,>50K,58
Female,183916,White,9,Never-married,Other-service,Not-in-family,White,0,0,34,United-States,HS-grad,Private,,<=50K,32
Male,207578,White,12,Married-civ-spouse,Tech-support,Husband,White,0,1977,60,United-States,Assoc-acdm,Private,,>50K,40
Male,153141,White,9,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,?,HS-grad,Private,,<=50K,45
Female,112763,White,15,Married-civ-spouse,Prof-specialty,Wife,White,0,0,40,United-States,Prof-school,Private,,>50K,41
Female,390781,Black,13,Married-civ-spouse,Adm-clerical,Wife,Black,0,0,40,United-States,Bachelors,Private,,<=50K,42
Female,#NAME?,Black,6,Widowed,Other-service,Unmarried,Black,0,0,30,United-States,10th,Local-gov,,<=50K,59
Male,27382,White,10,Never-married,Adm-clerical,Own-child,White,0,0,40,United-States,Some-college,Local-gov,,<=50K,19
Male,259014,White,10,Never-married,Transport-moving,Not-in-family,White,0,0,20,United-States,Some-college,Private,,<=50K,58
Male,303044,Asian-Pac-Islander,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,0,0,40,Cambodia,HS-grad,Self-emp-not-inc,,>50K,42
Female,117789,White,9,Never-married,Other-service,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,20
Female,172579,White,9,Separated,Other-service,Not-in-family,White,0,0,30,United-States,HS-grad,Private,,<=50K,32
Female,187666,White,11,Widowed,Exec-managerial,Not-in-family,White,0,0,45,United-States,Assoc-voc,Private,,<=50K,45
Male,204518,White,4,Divorced,Craft-repair,Not-in-family,White,0,0,40,United-States,7th-8th,Private,,<=50K,50
Female,150042,White,13,Divorced,Prof-specialty,Own-child,White,0,0,40,United-States,Bachelors,Private,,<=50K,36
Male,98092,White,9,Married-civ-spouse,Sales,Husband,White,0,0,60,United-States,HS-grad,Private,,<=50K,45
Male,245918,White,7,Never-married,Other-service,Own-child,White,0,0,12,United-States,11th,Private,,<=50K,17
Male,146013,White,10,Married-civ-spouse,Sales,Husband,White,4064,0,40,United-States,Some-college,Private,,<=50K,59
Male,378322,White,7,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,11th,Private,,<=50K,26
Male,257295,Asian-Pac-Islander,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,0,0,75,Thailand,Some-college,Self-emp-inc,,>50K,37
Male,218956,White,10,Never-married,?,Own-child,White,0,0,24,Canada,Some-college,?,,<=50K,19
Male,21174,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,HS-grad,Private,,>50K,64
Female,185480,White,13,Never-married,Prof-specialty,Not-in-family,White,0,0,45,United-States,Bachelors,Private,,<=50K,33
Female,222205,White,9,Married-civ-spouse,Craft-repair,Wife,White,0,0,40,United-States,HS-grad,Private,,>50K,33
Male,69867,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,HS-grad,Private,,>50K,61
Male,191260,White,5,Never-married,Other-service,Own-child,White,1055,0,24,United-States,9th,Private,,<=50K,17
Male,30653,White,14,Married-civ-spouse,Farming-fishing,Husband,White,2407,0,98,United-States,Masters,Self-emp-not-inc,,<=50K,50
Male,209109,White,14,Never-married,Prof-specialty,Own-child,White,0,0,35,United-States,Masters,Local-gov,,<=50K,27
Female,70377,White,9,Divorced,Prof-specialty,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,30
Male,477983,Black,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,0,0,40,United-States,HS-grad,Private,,<=50K,43
Male,170924,White,10,Married-civ-spouse,Craft-repair,Husband,White,7298,0,40,United-States,Some-college,Private,,>50K,44
Female,190174,White,10,Never-married,Exec-managerial,Not-in-family,White,0,0,40,United-States,Some-college,Private,,<=50K,35
Female,#NAME?,#NAME?,10,Never-married,Tech-support,Own-child,#NAME?,0,0,40,United-States,Some-college,Private,,<=50K,25
Female,279472,White,10,Married-civ-spouse,Machine-op-inspct,Wife,White,7298,0,48,United-States,Some-college,Private,,>50K,24
Female,34918,White,13,Never-married,Prof-specialty,Not-in-family,White,0,0,15,Germany,Bachelors,Private,,<=50K,22
Male,97688,White,#NAME?,Married-civ-spouse,Craft-repair,Husband,White,5178,0,40,United-States,?,Local-gov,,>50K,42
Female,#NAME?,Black,12,Divorced,Sales,Unmarried,Black,0,0,45,United-States,Assoc-acdm,Private,,<=50K,34
Female,173960,White,13,Divorced,Prof-specialty,Not-in-family,White,0,0,42,United-States,Bachelors,Private,,<=50K,60
Male,205759,White,9,Never-married,Handlers-cleaners,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,21
Male,425161,White,14,Married-civ-spouse,Sales,Husband,White,15024,0,40,United-States,Masters,Federal-gov,,>50K,57
Male,220531,White,15,Married-civ-spouse,Prof-specialty,Husband,White,0,0,60,United-States,Prof-school,Private,,>50K,41
Male,176609,White,10,Divorced,Other-service,Not-in-family,White,0,0,45,United-States,Some-college,Private,,<=50K,50
Female,371987,White,13,Never-married,Exec-managerial,Not-in-family,White,0,0,40,United-States,Bachelors,Private,,<=50K,25
Male,#NAME?,White,4,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,Ecuador,7th-8th,Private,,<=50K,50
Male,200352,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,45,United-States,Bachelors,Private,,<=50K,36
Female,127595,#NAME?,9,Divorced,Prof-specialty,Not-in-family,#NAME?,0,0,40,United-States,HS-grad,Private,,<=50K,31
Male,220419,White,13,Never-married,Protective-serv,Not-in-family,White,0,0,56,United-States,Bachelors,Local-gov,,<=50K,29
Male,231931,White,10,Never-married,Sales,Own-child,White,0,0,45,United-States,Some-college,Private,,<=50K,21
Female,248402,Black,13,Never-married,Tech-support,Unmarried,Black,0,0,40,United-States,Bachelors,Private,,<=50K,27
Male,111095,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,16,United-States,HS-grad,Private,,<=50K,65
Female,57424,White,13,Divorced,Sales,Not-in-family,White,0,0,60,United-States,Bachelors,Self-emp-inc,,<=50K,37
Female,157443,Asian-Pac-Islander,14,Married-civ-spouse,?,Wife,Asian-Pac-Islander,3464,0,40,?,Masters,?,,<=50K,39
Male,278130,White,9,Never-married,Craft-repair,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,24
Male,169469,White,9,Divorced,Sales,Not-in-family,White,0,0,80,United-States,HS-grad,Private,,<=50K,38
Male,146268,White,13,Married-civ-spouse,Adm-clerical,Husband,White,7688,0,40,United-States,Bachelors,Private,,>50K,48
Female,153718,Asian-Pac-Islander,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,0,0,25,United-States,Some-college,Private,,<=50K,21
Male,217460,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,45,United-States,HS-grad,Private,,>50K,31
Male,238638,White,9,Married-civ-spouse,Sales,Husband,White,4386,0,40,United-States,HS-grad,Private,,>50K,55
Female,303296,Asian-Pac-Islander,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,0,40,Laos,Some-college,Private,,<=50K,24
Female,173321,White,9,Divorced,Adm-clerical,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,43
Male,193945,White,12,Never-married,Tech-support,Not-in-family,White,0,0,45,United-States,Assoc-acdm,Private,,<=50K,#NAME?
Female,83082,White,12,Never-married,Prof-specialty,Not-in-family,White,0,0,33,United-States,Assoc-acdm,Private,,<=50K,46
Male,193815,White,12,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,Assoc-acdm,Private,,>50K,35
Male,34987,White,10,Married-civ-spouse,Farming-fishing,Husband,White,0,0,54,United-States,Some-college,Self-emp-inc,,>50K,41
Male,59306,White,13,Never-married,Sales,Not-in-family,White,0,0,40,United-States,Bachelors,Private,,<=50K,26
Male,142897,Asian-Pac-Islander,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,7298,0,35,Taiwan,Masters,Private,,>50K,34
Female,860348,Black,10,Never-married,?,Own-child,Black,0,0,25,United-States,Some-college,?,,<=50K,19
Female,205607,Black,13,Divorced,Prof-specialty,Not-in-family,Black,0,0,40,United-States,Bachelors,Self-emp-not-inc,,>50K,36
Male,199698,White,10,Never-married,Sales,Own-child,White,0,0,15,United-States,Some-college,Private,,<=50K,22
Male,191954,White,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,Some-college,Private,,<=50K,24
Male,138714,White,10,Married-civ-spouse,Sales,Husband,White,0,0,40,United-States,Some-college,Self-emp-not-inc,,<=50K,77
Female,399087,White,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,0,0,40,Mexico,5th-6th,Private,,<=50K,22
Female,423158,White,10,Never-married,Tech-support,Not-in-family,White,0,0,40,United-States,Some-college,Private,,<=50K,29
Female,159841,White,9,Widowed,Other-service,Not-in-family,White,0,0,24,United-States,HS-grad,Private,,<=50K,62
Male,174308,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,HS-grad,Self-emp-not-inc,,<=50K,39
Male,50356,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,1485,50,United-States,Some-college,Private,,<=50K,43
Male,186110,White,9,Divorced,Transport-moving,Not-in-family,White,0,0,45,United-States,HS-grad,Private,,<=50K,35
Female,200381,White,7,Never-married,Exec-managerial,Not-in-family,White,0,0,40,United-States,11th,Private,,<=50K,29
Male,174309,White,14,Married-civ-spouse,Craft-repair,Husband,White,0,0,10,United-States,Masters,Self-emp-not-inc,,<=50K,76
Male,78383,White,9,Married-civ-spouse,Farming-fishing,Husband,White,0,0,45,United-States,HS-grad,Self-emp-not-inc,,<=50K,63
Female,211601,Black,11,Never-married,?,Own-child,Black,0,0,15,United-States,Assoc-voc,?,,<=50K,23
Female,187728,White,10,Married-civ-spouse,Prof-specialty,Wife,White,0,1887,50,United-States,Some-college,Private,,>50K,43
Male,321171,White,9,Married-civ-spouse,Handlers-cleaners,Husband,White,0,0,40,United-States,HS-grad,Self-emp-not-inc,,<=50K,58
Male,127921,White,9,Never-married,Transport-moving,Not-in-family,White,2050,0,55,United-States,HS-grad,Private,,<=50K,66
Male,206565,Black,10,Never-married,Craft-repair,Not-in-family,Black,0,0,45,United-States,Some-college,Private,,<=50K,41
Male,224563,White,13,Never-married,Adm-clerical,Not-in-family,White,0,0,40,United-States,Bachelors,Private,,<=50K,26
Male,178686,White,11,Never-married,Other-service,Not-in-family,White,0,0,40,United-States,Assoc-voc,Private,,<=50K,47
Male,98545,White,6,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,10th,Local-gov,,<=50K,55
Male,242606,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,53
Male,270942,White,3,Never-married,Other-service,Other-relative,White,0,0,48,Mexico,5th-6th,Private,,<=50K,17
Male,94235,White,9,Never-married,Craft-repair,Other-relative,White,0,0,40,United-States,HS-grad,Private,,<=50K,30
Male,71195,White,14,Never-married,Prof-specialty,Not-in-family,White,0,0,60,United-States,Masters,Private,,<=50K,49
Male,104112,Black,9,Never-married,Sales,Unmarried,Black,0,0,30,Haiti,HS-grad,Private,,<=50K,19
Male,261192,Black,9,Married-civ-spouse,Other-service,Husband,Black,0,0,40,United-States,HS-grad,Private,,<=50K,45
Male,94936,White,12,Never-married,Sales,Not-in-family,White,0,0,40,United-States,Assoc-acdm,Private,,<=50K,26
Male,296478,White,11,Married-civ-spouse,Craft-repair,Husband,White,7298,0,40,United-States,Assoc-voc,Private,,>50K,38
Male,119272,White,9,Married-civ-spouse,Protective-serv,Husband,White,7298,0,40,United-States,HS-grad,State-gov,,>50K,36
Male,85043,White,9,Never-married,Farming-fishing,Not-in-family,White,0,0,20,United-States,HS-grad,Private,,<=50K,33
Female,293364,Black,10,Never-married,Protective-serv,Own-child,Black,0,0,40,United-States,Some-college,State-gov,,<=50K,22
Male,241895,White,13,Never-married,Sales,Not-in-family,White,0,0,42,United-States,Bachelors,Self-emp-not-inc,,<=50K,43
Male,36135,White,7,Married-civ-spouse,?,Husband,White,0,0,8,United-States,11th,?,,<=50K,67
Female,151989,White,11,Divorced,?,Unmarried,White,0,0,40,United-States,Assoc-voc,?,,<=50K,30
Male,101128,#NAME?,12,Married-spouse-absent,Other-service,Not-in-family,#NAME?,0,0,25,Iran,Assoc-acdm,Private,,<=50K,56
Male,156464,White,13,Never-married,Prof-specialty,Own-child,White,0,0,25,United-States,Bachelors,Private,,<=50K,31
Male,117963,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Bachelors,Private,,>50K,33
Male,192262,White,9,Married-civ-spouse,Other-service,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,26
Male,111363,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Bachelors,Private,,>50K,33
Male,329752,White,7,Married-civ-spouse,Transport-moving,Husband,White,0,0,30,United-States,11th,Local-gov,,<=50K,46
Male,372020,White,13,Married-civ-spouse,?,Husband,White,0,0,40,United-States,Bachelors,?,,>50K,59
Male,95432,White,9,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,HS-grad,Federal-gov,,>50K,38
Male,161400,Other,7,Widowed,Other-service,Unmarried,Other,0,0,40,United-States,11th,Private,,<=50K,65
Male,96129,White,11,Married-civ-spouse,Tech-support,Husband,White,0,0,40,United-States,Assoc-voc,Private,,>50K,40
Female,#NAME?,White,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,35,United-States,HS-grad,Private,,<=50K,42
Male,117125,White,5,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,Portugal,9th,Self-emp-not-inc,,<=50K,26
Female,348022,White,6,Married-civ-spouse,Other-service,Wife,White,0,0,24,United-States,10th,Private,,<=50K,36
Male,270092,White,14,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,Masters,Private,,>50K,62
Male,180609,White,13,Married-civ-spouse,Transport-moving,Husband,White,0,0,45,United-States,Bachelors,Private,,<=50K,43
Male,174575,White,13,Divorced,Exec-managerial,Not-in-family,White,0,1564,45,United-States,Bachelors,Private,,>50K,43
Male,410439,White,9,Married-spouse-absent,Sales,Not-in-family,White,0,0,55,United-States,HS-grad,Private,,<=50K,22
Male,92262,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,28
Male,183081,White,10,Married-civ-spouse,Sales,Husband,White,0,0,45,United-States,Some-college,Self-emp-not-inc,,<=50K,56
Female,362589,#NAME?,12,Never-married,Sales,Not-in-family,#NAME?,0,0,15,United-States,Assoc-acdm,Private,,<=50K,22
Female,212448,White,13,Divorced,Exec-managerial,Not-in-family,White,0,0,45,United-States,Bachelors,Private,,>50K,57
Female,481060,White,9,Divorced,Sales,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,39
Female,185885,White,10,Never-married,Adm-clerical,Unmarried,White,0,0,15,United-States,Some-college,Federal-gov,,<=50K,26
Male,89821,White,7,Never-married,Other-service,Own-child,White,0,0,10,United-States,11th,Private,,<=50K,17
Male,184018,White,11,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,38,United-States,Assoc-voc,State-gov,,>50K,40
Male,256649,Black,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,0,0,40,United-States,HS-grad,Private,,<=50K,45
Male,160323,Black,9,Never-married,Craft-repair,Not-in-family,Black,0,0,40,United-States,HS-grad,Private,,<=50K,44
Female,350845,White,10,Never-married,Adm-clerical,Own-child,White,0,0,10,United-States,Some-college,Local-gov,,<=50K,20
Female,267404,White,9,Married-civ-spouse,Craft-repair,Wife,White,0,0,40,United-States,HS-grad,Private,,<=50K,33
Male,35633,White,10,Never-married,Sales,Not-in-family,White,0,0,40,United-States,Some-college,Private,,<=50K,23
Male,80914,White,14,Divorced,Exec-managerial,Not-in-family,White,0,0,30,United-States,Masters,Self-emp-not-inc,,<=50K,46
#NAME?,172927,White,9,Married-civ-spouse,Sales,Husband,White,0,0,50,United-States,HS-grad,Private,,<=50K,38
Male,174319,White,9,Divorced,Transport-moving,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,54
Female,214955,White,3,Divorced,Craft-repair,Not-in-family,White,0,2339,45,United-States,5th-6th,Private,,<=50K,46
Male,344991,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Some-college,Private,,<=50K,25
Female,108699,White,10,Divorced,Sales,Not-in-family,White,0,0,40,United-States,Some-college,Private,,<=50K,46
Female,117312,White,10,Married-civ-spouse,Transport-moving,Wife,White,0,0,40,United-States,Some-college,Local-gov,,<=50K,36
Female,396099,White,9,Never-married,Other-service,Not-in-family,White,0,0,25,United-States,HS-grad,Private,,<=50K,23
Male,134152,White,#NAME?,Separated,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,?,Private,,<=50K,29
Female,162028,White,10,Married-civ-spouse,Adm-clerical,Wife,White,0,2415,6,United-States,Some-college,Private,,>50K,44
Female,25429,White,10,Never-married,Adm-clerical,Own-child,White,0,0,16,United-States,Some-college,Private,,<=50K,19
